Tribe...1,Tribe...2,cluster,profile length,Gene ID,function,SP ?,SSP,species,iso,tair
4227,f4227,c579,41,tair10_AT1G72600.1,(hydroxy)proline rich,?,NA,tair10,1,AT1G72600
4230,f4230,c583,42,tair10_AT5G64080.1,"protease inhibitor, seed storage, lipid transfer proteins",? in both,NA,tair10,1,AT5G64080
4233,f4233,c586,45,tair10_AT5G16490.1,NA,NA,NA,tair10,1,AT5G16490
4234,f4234,c587,50,tair10_AT1G48140.1,mannosyltransferase,N,NA,tair10,1,AT1G48140
4248,f4248,c5,39,tair10_AT1G02900.1,RALFL01,Y,RALFL,tair10,1,AT1G02900
4248,f4248,c5,39,tair10_AT1G23145.1,RALFL02,Y,RALFL,tair10,1,AT1G23145
4248,f4248,c5,39,tair10_AT1G23147.1,RALFL03,Y,RALFL,tair10,1,AT1G23147
4248,f4248,c5,39,tair10_AT1G28270.1,RALFL04,Y,RALFL,tair10,1,AT1G28270
4248,f4248,c5,39,tair10_AT1G35467.1,RALFL05,Y,RALFL,tair10,1,AT1G35467
4248,f4248,c5,39,tair10_AT1G60625.1,RALFL06,Y,RALFL,tair10,1,AT1G60625
4248,f4248,c5,39,tair10_AT1G60815.1,RALFL07,Y,RALFL,tair10,1,AT1G60815
4248,f4248,c5,39,tair10_AT1G60913.1,RALF-related,Y,RALFL,tair10,1,AT1G60913
4248,f4248,c5,39,tair10_AT1G61563.1,RALFL08,Y,RALFL,tair10,1,AT1G61563
4248,f4248,c5,39,tair10_AT1G61566.1,RALFL09,Y,RALFL,tair10,1,AT1G61566
4248,f4248,c5,39,tair10_AT2G19020.1,RALFL10,Y,RALFL,tair10,1,AT2G19020
4248,f4248,c5,39,tair10_AT2G19030.1,RALFL11,Y,RALFL,tair10,1,AT2G19030
4248,f4248,c5,39,tair10_AT2G19040.1,RALFL12,Y,RALFL,tair10,1,AT2G19040
4248,f4248,c5,39,tair10_AT2G19045.1,RALFL13,Y,RALFL,tair10,1,AT2G19045
4248,f4248,c5,39,tair10_AT2G20660.1,RALFL14,Y,RALFL,tair10,1,AT2G20660
4248,f4248,c5,39,tair10_AT2G22055.1,RALFL15,Y,RALFL,tair10,1,AT2G22055
4248,f4248,c5,39,tair10_AT2G32835.1,RALFL16,Y,RALFL,tair10,1,AT2G32835
4248,f4248,c5,39,tair10_AT2G32885.1,RALF-related,Y,RALFL,tair10,1,AT2G32885
4248,f4248,c5,39,tair10_AT2G33130.1,RALFL18,Y,RALFL,tair10,1,AT2G33130
4248,f4248,c5,39,tair10_AT2G33775.1,RALFL19,Y,RALFL,tair10,1,AT2G33775
4248,f4248,c5,39,tair10_AT2G34825.1,RALFL20,Y,RALFL,tair10,1,AT2G34825
4248,f4248,c5,39,tair10_AT3G04735.1,RALFL21,Y,RALFL,tair10,1,AT3G04735
4248,f4248,c5,39,tair10_AT3G05490.1,RALFL22,Y,RALFL,tair10,1,AT3G05490
4248,f4248,c5,39,tair10_AT3G16570.1,RALFL23,Y,RALFL,tair10,1,AT3G16570
4248,f4248,c5,39,tair10_AT3G23805.1,RALFL24,Y,RALFL,tair10,1,AT3G23805
4248,f4248,c5,39,tair10_AT3G25165.1,RALFL25,Y,RALFL,tair10,1,AT3G25165
4248,f4248,c5,39,tair10_AT3G25170.1,RALFL26,Y,RALFL,tair10,1,AT3G25170
4248,f4248,c5,39,tair10_AT4G11510.1,RALFL28,Y,RALFL,tair10,1,AT4G11510
4248,f4248,c5,39,tair10_AT4G11653.1,RALFL29,Y,RALFL,tair10,1,AT4G11653
4248,f4248,c5,39,tair10_AT4G13075.1,RALFL30,Y,RALFL,tair10,1,AT4G13075
4248,f4248,c5,39,tair10_AT4G13950.1,RALFL31,Y,RALFL,tair10,1,AT4G13950
4248,f4248,c5,39,tair10_AT4G14010.1,RALFL32,Y,RALFL,tair10,1,AT4G14010
4248,f4248,c5,39,tair10_AT4G15800.1,RALFL33,Y,RALFL,tair10,1,AT4G15800
4248,f4248,c5,39,tair10_AT5G67070.1,RALFL34,Y,RALFL,tair10,1,AT5G67070
4250,f4250,c601,49,tair10_AT1G05720.1,selenoprotein,N,NA,tair10,1,AT1G05720
4252,f4252,c604,48,tair10_AT4G12731.1,NA,NA,NA,tair10,1,AT4G12731
4252,f4252,c604,48,tair10_AT4G12735.1,NA,?,NA,tair10,1,AT4G12735
4253,f4253,c605,41,tair10_AT1G17860.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT1G17860
4254,f4254,c606,35,tair10_AT1G13755.1,defensin-like/beta-gal/LCR,? in both,NA,tair10,1,AT1G13755
4254,f4254,c606,35,tair10_AT3G24508.1,defensin-like,? in both,NA,tair10,1,AT3G24508
4254,f4254,c606,35,tair10_AT3G24510.1,defensin-like,? in both,NA,tair10,1,AT3G24510
4254,f4254,c606,35,tair10_AT3G24513.1,defensin-like,? in both,NA,tair10,1,AT3G24513
4254,f4254,c606,35,tair10_AT5G56368.1,defensin-like,? in both,NA,tair10,1,AT5G56368
4254,f4254,c606,35,tair10_AT5G56369.1,defensin-like,? in both,NA,tair10,1,AT5G56369
4255,f4255,c607,40,tair10_AT2G40113.1,NA,?,NA,tair10,1,AT2G40113
4255,f4255,c607,40,tair10_AT4G17215.1,NA,?,NA,tair10,1,AT4G17215
4255,f4255,c607,40,tair10_AT5G47635.1,NA,?,NA,tair10,1,AT5G47635
4258,f4258,c60,44,tair10_AT1G45215.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G45215
4258,f4258,c60,44,tair10_AT1G45221.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G45221
4258,f4258,c60,44,tair10_AT1G45223.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G45223
4258,f4258,c60,44,tair10_AT1G57760.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G57760
4258,f4258,c60,44,tair10_AT1G57775.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G57775
4258,f4258,c60,44,tair10_AT1G57777.1,ECA1 gametogenesis related,?,NA,tair10,1,AT1G57777
4258,f4258,c60,44,tair10_AT3G30383.1,ECA1 gametogenesis related,?,NA,tair10,1,AT3G30383
4258,f4258,c60,44,tair10_AT3G30385.1,ECA1 gametogenesis related,?,NA,tair10,1,AT3G30385
4258,f4258,c60,44,tair10_AT3G30387.1,ECA1 gametogenesis related,?,NA,tair10,1,AT3G30387
4258,f4258,c60,44,tair10_AT3G44115.1,ECA1 gametogenesis related,?,NA,tair10,1,AT3G44115
4258,f4258,c60,44,tair10_AT4G07515.1,ECA1 gametogenesis related,?,NA,tair10,1,AT4G07515
4258,f4258,c60,44,tair10_AT4G08025.1,ECA1 gametogenesis related,?,NA,tair10,1,AT4G08025
4258,f4258,c60,44,tair10_AT5G34881.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34881
4258,f4258,c60,44,tair10_AT5G34882.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34882
4258,f4258,c60,44,tair10_AT5G34883.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34883
4258,f4258,c60,44,tair10_AT5G34885.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34885
4258,f4258,c60,44,tair10_AT5G34887.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34887
4258,f4258,c60,44,tair10_AT5G34905.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G34905
4258,f4258,c60,44,tair10_AT5G42567.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G42567
4258,f4258,c60,44,tair10_AT5G42955.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G42955
4258,f4258,c60,44,tair10_AT5G42957.1,ECA1 gametogenesis related,?,NA,tair10,1,AT5G42957
4259,f4259,c610,47,tair10_AT1G49410.1,NA,NA,NA,tair10,1,AT1G49410
4261,f4261,c612,48,tair10_AT1G74340.1,phosphate-mannose biosynthesis,N,NA,tair10,1,AT1G74340
4264,f4264,c615,32,tair10_AT1G13605.1,"methytransferase, defensin-like",N,NA,tair10,1,AT1G13605
4264,f4264,c615,32,tair10_AT1G64107.1,"methytransferase, defensin-like",N,NA,tair10,1,AT1G64107
4264,f4264,c615,32,tair10_AT1G65352.1,"methytransferase, defensin-like",N,NA,tair10,1,AT1G65352
4264,f4264,c615,32,tair10_AT1G68907.1,defensin-like,? in both,NA,tair10,1,AT1G68907
4264,f4264,c615,32,tair10_AT5G23035.1,"methytransferase, defensin-like",N,NA,tair10,1,AT5G23035
4264,f4264,c615,32,tair10_AT5G62623.1,"methytransferase, defensin-like",N,NA,tair10,1,AT5G62623
4264,f4264,c615,32,tair10_AT5G62627.1,"methytransferase, defensin-like",N,NA,tair10,1,AT5G62627
4273,f4273,c623,49,tair10_AT3G21055.1,NA,NA,NA,tair10,1,AT3G21055
4274,f4274,c624,48,tair10_AT5G54855.1,extensin/Ole e 1 allergen,?,NA,tair10,1,AT5G54855
4287,f4287,c637,43,tair10_AT5G03460.1,NA,?,NA,tair10,1,AT5G03460
4288,f4288,c638,49,tair10_AT2G19690.1,phospholipase,N,NA,tair10,1,AT2G19690
4289,f4289,c639,41,tair10_AT3G45160.1,NA,?,NA,tair10,1,AT3G45160
4297,f4297,c646,50,tair10_AT2G21290.1,NA,NA,NA,tair10,1,AT2G21290
4304,f4304,c654,49,tair10_AT3G08610.1,NA,?,NA,tair10,1,AT3G08610
4308,f4308,c658,36,tair10_AT3G58100.1,NA,NA,NA,tair10,1,AT3G58100
4310,f4310,c65,41,tair10_AT1G49405.1,NA,NA,NA,tair10,1,AT1G49405
4310,f4310,c65,41,tair10_AT2G28370.1,NA,NA,NA,tair10,1,AT2G28370
4310,f4310,c65,41,tair10_AT3G23200.1,NA,NA,NA,tair10,1,AT3G23200
4310,f4310,c65,41,tair10_AT3G50810.1,NA,NA,NA,tair10,1,AT3G50810
4310,f4310,c65,41,tair10_AT3G53850.1,integral membrane family protein,N,NA,tair10,1,AT3G53850
4310,f4310,c65,41,tair10_AT4G37235.1,NA,NA,NA,tair10,1,AT4G37235
4310,f4310,c65,41,tair10_AT5G02060.1,integral membrane family protein,N,NA,tair10,1,AT5G02060
4311,f4311,c660,40,tair10_AT2G39500.1,NA,NA,NA,tair10,1,AT2G39500
4318,f4318,c668,31,tair10_ATCG00590.1,NA,NA,NA,tair10,1,ATCG00590
4319,f4319,c669,47,tair10_AT1G54980.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT1G54980
4319,f4319,c669,47,tair10_AT4G24640.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT4G24640
4319,f4319,c669,47,tair10_AT5G50030.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT5G50030
4319,f4319,c669,47,tair10_AT5G50040.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT5G50040
4319,f4319,c669,47,tair10_AT5G50050.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT5G50050
4319,f4319,c669,47,tair10_AT5G50060.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT5G50060
4319,f4319,c669,47,tair10_AT5G50070.1,pectin methylesterase inhibitor,N,NA,tair10,1,AT5G50070
4329,f4329,c67,26,tair10_AT2G05380.1,glycine-rich,? in both,NA,tair10,1,AT2G05380
4329,f4329,c67,26,tair10_AT2G05520.1,glycine-rich,? in both,NA,tair10,1,AT2G05520
4329,f4329,c67,26,tair10_AT2G05530.1,glycine-rich,? in both,NA,tair10,1,AT2G05530
4329,f4329,c67,26,tair10_AT2G05540.1,glycine-rich,? in both,NA,tair10,1,AT2G05540
4329,f4329,c67,26,tair10_AT2G41280.1,glycine-rich,? in both,NA,tair10,1,AT2G41280
4335,f4335,c685,38,tair10_AT3G49270.1,PSY tribe,Y,PSY,tair10,1,AT3G49270
4335,f4335,c685,38,tair10_AT3G49300.1,PSY tribe,Y,PSY,tair10,1,AT3G49300
4335,f4335,c685,38,tair10_AT3G49305.1,PSY tribe,Y,PSY,tair10,1,AT3G49305
4335,f4335,c685,38,tair10_AT3G49307.1,NA,?,PSY,tair10,1,AT3G49307
4336,f4336,c686,30,tair10_AT2G11005.1,NA,NA,NA,tair10,1,AT2G11005
4340,f4340,c68,41,tair10_AT1G17080.1,NA,NA,NA,tair10,1,AT1G17080
4340,f4340,c68,41,tair10_AT1G29970.1,NA,NA,NA,tair10,1,AT1G29970
4340,f4340,c68,41,tair10_AT1G53560.1,NA,NA,NA,tair10,1,AT1G53560
4340,f4340,c68,41,tair10_AT3G14595.1,NA,NA,NA,tair10,1,AT3G14595
4340,f4340,c68,41,tair10_AT4G26060.1,NA,NA,NA,tair10,1,AT4G26060
4347,f4347,c698,37,tair10_AT2G25060.1,plastocyanin-like,N,NA,tair10,1,AT2G25060
4347,f4347,c698,37,tair10_AT4G31840.1,plastocyanin-like,N,NA,tair10,1,AT4G31840
4347,f4347,c698,37,tair10_AT5G25090.1,plastocyanin-like,N,NA,tair10,1,AT5G25090
4363,f4363,c718,41,tair10_AT1G21500.1,NA,NA,NA,tair10,1,AT1G21500
4369,f4369,c724,32,tair10_AT2G43018.1,Conserved peptide upstream ORF,N,NA,tair10,1,AT2G43018
4374,f4374,c729,39,tair10_AT2G31050.1,arabinogalactan/plastocyanin/LTPâ€¦,?,NA,tair10,1,AT2G31050
4375,f4375,c72,43,tair10_AT1G29140.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT1G29140
4375,f4375,c72,43,tair10_AT1G78040.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT1G78040
4375,f4375,c72,43,tair10_AT4G08685.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT4G08685
4375,f4375,c72,43,tair10_AT4G18596.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT4G18596
4375,f4375,c72,43,tair10_AT5G10130.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT5G10130
4375,f4375,c72,43,tair10_AT5G45880.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT5G45880
4385,f4385,c739,44,tair10_AT2G27385.1,NA,?,NA,tair10,1,AT2G27385
4385,f4385,c739,44,tair10_AT5G22430.1,NA,?,NA,tair10,1,AT5G22430
4386,f4386,c73,25,tair10_AT2G21200.1,auxin-responsive,?,NA,tair10,1,AT2G21200
4386,f4386,c73,25,tair10_AT3G09870.1,NA,NA,NA,tair10,1,AT3G09870
4386,f4386,c73,25,tair10_AT4G13790.1,NA,NA,NA,tair10,1,AT4G13790
4386,f4386,c73,25,tair10_AT5G18020.1,NA,NA,NA,tair10,1,AT5G18020
4386,f4386,c73,25,tair10_AT5G18050.1,NA,NA,NA,tair10,1,AT5G18050
4386,f4386,c73,25,tair10_AT5G18060.1,auxin-responsive,?,NA,tair10,1,AT5G18060
4388,f4388,c742,48,tair10_AT1G63840.1,zinc finger (C3HC4-type RING finger),N,NA,tair10,1,AT1G63840
4391,f4391,c745,41,tair10_AT3G55390.1,NA,NA,NA,tair10,1,AT3G55390
4393,f4393,c748,48,tair10_AT3G27340.1,NA,NA,NA,tair10,1,AT3G27340
4395,f4395,c74,47,tair10_AT1G12663.1,thionin,? in both,NA,tair10,1,AT1G12663
4395,f4395,c74,47,tair10_AT1G12672.1,NA,NA,NA,tair10,1,AT1G12672
4395,f4395,c74,47,tair10_AT1G63055.1,thionin,? in both,NA,tair10,1,AT1G63055
4395,f4395,c74,47,tair10_AT1G63057.1,thionin,? in both,NA,tair10,1,AT1G63057
4395,f4395,c74,47,tair10_AT1G66100.1,thionin,? in both,NA,tair10,1,AT1G66100
4395,f4395,c74,47,tair10_AT1G72260.1,thionin,? in both,NA,tair10,1,AT1G72260
4395,f4395,c74,47,tair10_AT2G15010.1,thionin,? in both,NA,tair10,1,AT2G15010
4395,f4395,c74,47,tair10_AT5G36910.1,thionin,? in both,NA,tair10,1,AT5G36910
4396,f4396,c750,48,tair10_AT1G67785.1,NA,NA,NA,tair10,1,AT1G67785
4401,f4401,c755,39,tair10_AT5G54600.1,NA,NA,NA,tair10,1,AT5G54600
4404,f4404,c758,18,tair10_AT2G20070.1,defensin-like,? in both,NA,tair10,1,AT2G20070
4404,f4404,c758,18,tair10_AT2G21725.1,defensin-like,? in both,NA,tair10,1,AT2G21725
4409,f4409,c762,48,tair10_AT2G47770.1,NA,NA,NA,tair10,1,AT2G47770
4412,f4412,c765,38,tair10_AT5G14345.1,"copper ion binding, electron transport - uclacyanin/basic blue protein",N,NA,tair10,1,AT5G14345
4413,f4413,c766,38,tair10_AT5G44565.1,NA,?,NA,tair10,1,AT5G44565
4413,f4413,c766,38,tair10_AT5G44574.1,NA,?,NA,tair10,1,AT5G44574
4413,f4413,c766,38,tair10_AT5G44575.1,NA,?,NA,tair10,1,AT5G44575
4413,f4413,c766,38,tair10_AT5G44578.1,NA,NA,NA,tair10,1,AT5G44578
4413,f4413,c766,38,tair10_AT5G44580.1,NA,?,NA,tair10,1,AT5G44580
4413,f4413,c766,38,tair10_AT5G44582.1,NA,?,NA,tair10,1,AT5G44582
4417,f4417,c76,27,tair10_AT2G27330.1,RNA recognition motif (RRM)-containing protein,N,NA,tair10,1,AT2G27330
4417,f4417,c76,27,tair10_AT2G37510.1,RNA recognition motif (RRM)-containing protein,N,NA,tair10,1,AT2G37510
4417,f4417,c76,27,tair10_AT4G20030.1,NA,NA,NA,tair10,1,AT4G20030
4417,f4417,c76,27,tair10_AT5G54580.1,NA,NA,NA,tair10,1,AT5G54580
4419,f4419,c771,41,tair10_AT2G35850.1,NA,?,NA,tair10,1,AT2G35850
4419,f4419,c771,41,tair10_AT3G52360.1,NA,?,NA,tair10,1,AT3G52360
4423,f4423,c776,50,tair10_AT2G20870.1,cell wall protein precursor,N,NA,tair10,1,AT2G20870
4426,f4426,c779,50,tair10_AT3G07910.1,NA,NA,NA,tair10,1,AT3G07910
4429,f4429,c782,26,tair10_AT2G04034.1,defensin-like,? in both,NA,tair10,1,AT2G04034
4429,f4429,c782,26,tair10_AT2G04045.1,defensin-like,? in both,NA,tair10,1,AT2G04045
4429,f4429,c782,26,tair10_AT2G04046.1,defensin-like,? in both,NA,tair10,1,AT2G04046
4429,f4429,c782,26,tair10_AT2G04925.1,defensin-like,? in both,NA,tair10,1,AT2G04925
4429,f4429,c782,26,tair10_AT2G21465.1,endopeptidase inhibitor,N,NA,tair10,1,AT2G21465
4429,f4429,c782,26,tair10_AT2G25185.1,defensin-like,? in both,NA,tair10,1,AT2G25185
4430,f4430,c783,46,tair10_AT1G04555.1,NA,?,NA,tair10,1,AT1G04555
4432,f4432,c785,42,tair10_AT1G57630.1,NA,NA,NA,tair10,1,AT1G57630
4433,f4433,c786,49,tair10_AT2G18196.1,NA,NA,NA,tair10,1,AT2G18196
4433,f4433,c786,49,tair10_AT3G56891.1,NA,NA,NA,tair10,1,AT3G56891
4435,f4435,c789,49,tair10_AT2G20260.1,NA,NA,NA,tair10,1,AT2G20260
4435,f4435,c789,49,tair10_AT4G28750.1,NA,NA,NA,tair10,1,AT4G28750
4436,f4436,c78,45,tair10_AT1G32280.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT1G32280
4436,f4436,c78,45,tair10_AT2G13295.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT2G13295
4436,f4436,c78,45,tair10_AT4G30880.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT4G30880
4436,f4436,c78,45,tair10_AT4G33550.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT4G33550
4436,f4436,c78,45,tair10_AT5G56480.1,"protease inhibitor, seed storage, lipid transfer proteins",N,NA,tair10,1,AT5G56480
4437,f4437,c791,49,tair10_AT1G16170.1,NA,NA,NA,tair10,1,AT1G16170
4437,f4437,c791,49,tair10_AT1G79660.1,NA,NA,NA,tair10,1,AT1G79660
4445,f4445,c799,50,tair10_AT1G07830.1,ribosomal protein,N,NA,tair10,1,AT1G07830
4446,f4446,c79,31,tair10_AT1G04645.1,SI S1,? in both,NA,tair10,1,AT1G04645
4446,f4446,c79,31,tair10_AT1G26795.1,SI S1,? in both,NA,tair10,1,AT1G26795
4446,f4446,c79,31,tair10_AT1G26796.1,SI S1,? in both,NA,tair10,1,AT1G26796
4446,f4446,c79,31,tair10_AT1G26797.1,SI S1,? in both,NA,tair10,1,AT1G26797
4446,f4446,c79,31,tair10_AT1G26798.1,SI S1,? in both,NA,tair10,1,AT1G26798
4446,f4446,c79,31,tair10_AT1G26799.1,SI S1,? in both,NA,tair10,1,AT1G26799
4446,f4446,c79,31,tair10_AT1G56385.1,SI S1,? in both,NA,tair10,1,AT1G56385
4446,f4446,c79,31,tair10_AT3G16960.1,SI S1,? in both,NA,tair10,1,AT3G16960
4446,f4446,c79,31,tair10_AT3G17080.1,SI S1,? in both,NA,tair10,1,AT3G17080
4446,f4446,c79,31,tair10_AT3G24065.1,SI S1,? in both,NA,tair10,1,AT3G24065
4446,f4446,c79,31,tair10_AT3G24068.1,SI S1,? in both,NA,tair10,1,AT3G24068
4446,f4446,c79,31,tair10_AT3G55252.1,SI S1,? in both,NA,tair10,1,AT3G55252
4446,f4446,c79,31,tair10_AT3G55254.1,SI S1,? in both,NA,tair10,1,AT3G55254
4446,f4446,c79,31,tair10_AT3G55665.1,SI S1,? in both,NA,tair10,1,AT3G55665
4446,f4446,c79,31,tair10_AT3G55672.1,SI S1,? in both,NA,tair10,1,AT3G55672
4446,f4446,c79,31,tair10_AT3G55677.1,SI S1,? in both,NA,tair10,1,AT3G55677
4446,f4446,c79,31,tair10_AT3G57840.1,SI S1,? in both,NA,tair10,1,AT3G57840
4446,f4446,c79,31,tair10_AT4G16195.1,SI S1,? in both,NA,tair10,1,AT4G16195
4446,f4446,c79,31,tair10_AT4G24973.1,SI S1,? in both,NA,tair10,1,AT4G24973
4446,f4446,c79,31,tair10_AT4G24974.1,SI S1,? in both,NA,tair10,1,AT4G24974
4446,f4446,c79,31,tair10_AT4G24975.1,SI S1,? in both,NA,tair10,1,AT4G24975
4446,f4446,c79,31,tair10_AT5G06020.1,SI S1,? in both,NA,tair10,1,AT5G06020
4446,f4446,c79,31,tair10_AT5G06030.1,SI S1,? in both,NA,tair10,1,AT5G06030
4446,f4446,c79,31,tair10_AT5G12060.1,SI S1,? in both,NA,tair10,1,AT5G12060
4446,f4446,c79,31,tair10_AT5G12070.1,SI S1,? in both,NA,tair10,1,AT5G12070
4449,f4449,c802,39,tair10_AT5G54980.1,NA,NA,NA,tair10,1,AT5G54980
4452,f4452,c805,24,tair10_AT4G02980.1,ABP1,N,NA,tair10,1,AT4G02980
4455,f4455,c809,48,tair10_AT4G22830.1,NA,NA,NA,tair10,1,AT4G22830
4467,f4467,c81,39,tair10_AT2G25890.1,NA,NA,NA,tair10,1,AT2G25890
4467,f4467,c81,39,tair10_AT3G18570.1,NA,NA,NA,tair10,1,AT3G18570
4467,f4467,c81,39,tair10_AT5G40420.1,NA,NA,NA,tair10,1,AT5G40420
4467,f4467,c81,39,tair10_AT5G51210.1,NA,NA,NA,tair10,1,AT5G51210
4469,f4469,c821,35,tair10_ATCG00690.1,NA,NA,NA,tair10,1,ATCG00690
4471,f4471,c823,47,tair10_AT1G20340.1,NA,NA,NA,tair10,1,AT1G20340
4475,f4475,c827,25,tair10_AT2G19850.1,NA,NA,NA,tair10,1,AT2G19850
4475,f4475,c827,25,tair10_AT4G04030.1,NA,NA,NA,tair10,1,AT4G04030
4476,f4476,c829,47,tair10_AT1G34640.1,NA,?,NA,tair10,1,AT1G34640
4477,f4477,c82,49,tair10_AT1G11925.1,thionin/stigma specific,? in both,NA,tair10,1,AT1G11925
4477,f4477,c82,49,tair10_AT1G50720.1,thionin/stigma specific,? in both,NA,tair10,1,AT1G50720
4477,f4477,c82,49,tair10_AT1G53130.1,thionin/stigma specific,? in both,NA,tair10,1,AT1G53130
4477,f4477,c82,49,tair10_AT4G26880.1,thionin/stigma specific,? in both,NA,tair10,1,AT4G26880
4477,f4477,c82,49,tair10_AT5G55110.1,thionin/stigma specific,? in both,NA,tair10,1,AT5G55110
4485,f4485,c837,48,tair10_AT3G44380.1,NA,?,NA,tair10,1,AT3G44380
4486,f4486,c838,43,tair10_AT4G26055.1,NA,?,NA,tair10,1,AT4G26055
4486,f4486,c838,43,tair10_AT5G57080.1,NA,?,NA,tair10,1,AT5G57080
4491,f4491,c842,49,tair10_AT4G35490.1,NA,NA,NA,tair10,1,AT4G35490
4502,f4502,c853,42,tair10_AT1G11362.1,invertase/pectin methylesterase inhibitor family protein,N,NA,tair10,1,AT1G11362
4502,f4502,c853,42,tair10_AT1G11593.1,NA,NA,NA,tair10,1,AT1G11593
4502,f4502,c853,42,tair10_AT1G50325.1,invertase/pectin methylesterase inhibitor family protein,N,NA,tair10,1,AT1G50325
4502,f4502,c853,42,tair10_AT3G27999.1,invertase/pectin methylesterase inhibitor family protein,N,NA,tair10,1,AT3G27999
4502,f4502,c853,42,tair10_AT4G03945.1,invertase/pectin methylesterase inhibitor family protein,N,NA,tair10,1,AT4G03945
4516,f4516,c866,38,tair10_AT1G65486.1,NA,?,NA,tair10,1,AT1G65486
4516,f4516,c866,38,tair10_AT1G65490.1,NA,?,NA,tair10,1,AT1G65490
4516,f4516,c866,38,tair10_AT1G65500.1,NA,?,NA,tair10,1,AT1G65500
4516,f4516,c866,38,tair10_AT1G65510.1,NA,?,NA,tair10,1,AT1G65510
4516,f4516,c866,38,tair10_AT5G36920.1,NA,NA,NA,tair10,1,AT5G36920
4519,f4519,c869,31,tair10_AT5G20120.1,NA,NA,NA,tair10,1,AT5G20120
4520,f4520,c86,39,tair10_AT1G21835.1,thionin,? in both,NA,tair10,1,AT1G21835
4520,f4520,c86,39,tair10_AT1G21864.1,thionin,? in both,NA,tair10,1,AT1G21864
4520,f4520,c86,39,tair10_AT1G21866.1,thionin,? in both,NA,tair10,1,AT1G21866
4520,f4520,c86,39,tair10_AT1G21925.1,thionin,? in both,NA,tair10,1,AT1G21925
4520,f4520,c86,39,tair10_AT1G21928.1,thionin,? in both,NA,tair10,1,AT1G21928
4520,f4520,c86,39,tair10_AT1G34792.1,thionin,? in both,NA,tair10,1,AT1G34792
4520,f4520,c86,39,tair10_AT1G34795.1,thionin,? in both,NA,tair10,1,AT1G34795
4520,f4520,c86,39,tair10_AT1G34800.1,thionin,? in both,NA,tair10,1,AT1G34800
4520,f4520,c86,39,tair10_AT1G34805.1,thionin,? in both,NA,tair10,1,AT1G34805
4520,f4520,c86,39,tair10_AT1G34810.1,thionin,? in both,NA,tair10,1,AT1G34810
4520,f4520,c86,39,tair10_AT1G34815.1,thionin,? in both,NA,tair10,1,AT1G34815
4520,f4520,c86,39,tair10_AT1G34820.1,thionin,? in both,NA,tair10,1,AT1G34820
4520,f4520,c86,39,tair10_AT1G34825.1,thionin,? in both,NA,tair10,1,AT1G34825
4520,f4520,c86,39,tair10_AT1G34830.1,thionin,? in both,NA,tair10,1,AT1G34830
4520,f4520,c86,39,tair10_AT1G34840.1,thionin,? in both,NA,tair10,1,AT1G34840
4520,f4520,c86,39,tair10_AT1G34850.1,thionin,? in both,NA,tair10,1,AT1G34850
4520,f4520,c86,39,tair10_AT1G34860.1,thionin,? in both,NA,tair10,1,AT1G34860
4520,f4520,c86,39,tair10_AT1G34930.1,thionin,? in both,NA,tair10,1,AT1G34930
4520,f4520,c86,39,tair10_AT1G35035.1,thionin,? in both,NA,tair10,1,AT1G35035
4520,f4520,c86,39,tair10_AT1G54775.1,NA,NA,NA,tair10,1,AT1G54775
4520,f4520,c86,39,tair10_AT1G58242.1,thionin,? in both,NA,tair10,1,AT1G58242
4520,f4520,c86,39,tair10_AT1G58245.1,thionin,? in both,NA,tair10,1,AT1G58245
