Tribe,Tribe,cluster,profile length,Gene ID,function,SP ?,SSP
947,f947,c1826,50,maize_GRMZM2G343236_P01,,,
948,f948,c1827,44,maize_GRMZM2G081826_P02,,,
948,f948,c1827,44,maize_GRMZM2G144742_P01,,,
948,f948,c1827,44,TIGR6.1_LOC_Os02g39730.1,,,
949,f949,c1828,10,maize_GRMZM2G136328_P01,,,
949,f949,c1828,10,maize_GRMZM2G524038_P01,,,
949,f949,c1828,10,maize_GRMZM5G895808_P01,,,
950,f950,c1829,43,maize_GRMZM2G018712_P02,,,
950,f950,c1829,43,maize_GRMZM2G018712_P03,,,
950,f950,c1829,43,maize_GRMZM2G018712_P04,,,
951,f951,c182,32,maize_GRMZM2G023679_P01,,,
951,f951,c182,32,maize_GRMZM2G487786_P01,,,
951,f951,c182,32,maize_GRMZM2G513313_P01,,,
951,f951,c182,32,maize_GRMZM2G521215_P01,,,
951,f951,c182,32,maize_GRMZM2G521603_P01,,,
951,f951,c182,32,maize_GRMZM2G527943_P01,,,
951,f951,c182,32,maize_GRMZM2G531949_P01,,,
951,f951,c182,32,maize_GRMZM2G545844_P01,,,
951,f951,c182,32,maize_GRMZM2G552709_P01,,,
951,f951,c182,32,maize_GRMZM2G553861_P01,,,
951,f951,c182,32,maize_GRMZM2G554339_P01,,,
951,f951,c182,32,maize_GRMZM2G567014_P01,,,
951,f951,c182,32,maize_GRMZM2G567418_P01,,,
951,f951,c182,32,maize_GRMZM2G570693_P01,,,
951,f951,c182,32,maize_GRMZM2G578251_P01,,,
951,f951,c182,32,maize_GRMZM2G578945_P01,,,
951,f951,c182,32,maize_GRMZM2G585226_P01,,,
952,f952,c1831,49,maize_GRMZM2G085576_P01,,,
952,f952,c1831,49,maize_GRMZM2G113081_P01,,,
952,f952,c1831,49,maize_GRMZM2G119687_P01,,,
953,f953,c1832,42,RAP2_Os11t0129301-00,,,
953,f953,c1832,42,tair10_AT1G18486.1,,?,
953,f953,c1832,42,tair10_AT4G02655.1,,?,
954,f954,c1833,50,RAP2_Os02t0731500-01,,,
954,f954,c1833,50,RAP2_Os02t0731500-02,,,
954,f954,c1833,50,TIGR6.1_LOC_Os02g49860.1,,,
955,f955,c1834,20,maize_GRMZM2G116248_P01,,,
955,f955,c1834,20,maize_GRMZM2G349428_P01,,,
955,f955,c1834,20,maize_GRMZM2G480658_P01,,,
956,f956,c1835,39,maize_GRMZM2G392787_P01,,,
956,f956,c1835,39,maize_GRMZM2G430371_P01,,,
956,f956,c1835,39,maize_GRMZM2G700040_P01,,,
957,f957,c1836,42,RAP2_Os12t0625500-00,,,
957,f957,c1836,42,RAP2_Os12t0625900-00,,,
957,f957,c1836,42,TIGR6.1_LOC_Os12g43070.1,,,
958,f958,c1837,32,maize_GRMZM2G489018_P01,,,
958,f958,c1837,32,maize_GRMZM2G534912_P01,,,
958,f958,c1837,32,maize_GRMZM2G590189_P01,,,
959,f959,c1838,12,vitis_VV00G23470,,,
959,f959,c1838,12,vitis_VV00G25580,,,
959,f959,c1838,12,vitis_VV00G32750,,,
960,f960,c1839,41,maize_GRMZM2G066159_P01,,,
960,f960,c1839,41,maize_GRMZM2G521934_P01,,,
960,f960,c1839,41,maize_GRMZM2G557666_P01,,,
961,f961,c183,47,maize_AC225127.3_FGP003,,,
961,f961,c183,47,maize_GRMZM2G073377_P01,,,
961,f961,c183,47,maize_GRMZM2G073377_P02,,,
961,f961,c183,47,maize_GRMZM2G073377_P03,,,
961,f961,c183,47,maize_GRMZM2G073377_P04,,,
961,f961,c183,47,POPTR_0012s13560.1,,,
961,f961,c183,47,POPTR_0015s13565.1,,,
961,f961,c183,47,POPTR_0015s13570.1,,,
961,f961,c183,47,RAP2_Os07t0290500-00,,,
961,f961,c183,47,RAP2_Os09t0525500-01,,,
961,f961,c183,47,tair10_AT5G07230.1,"protease inhibitor, seed storage, lipid transfer proteins",N,
961,f961,c183,47,tair10_AT5G52160.1,"protease inhibitor, seed storage, lipid transfer proteins",N,
961,f961,c183,47,tair10_AT5G62080.1,"protease inhibitor, seed storage, lipid transfer proteins",N,
961,f961,c183,47,TIGR6.1_LOC_Os07g19000.1,,,
961,f961,c183,47,TIGR6.1_LOC_Os08g43290.1,,,
961,f961,c183,47,TIGR6.1_LOC_Os09g35700.1,,,
961,f961,c183,47,vitis_VV00G61825,,,
962,f962,c1840,39,maize_GRMZM2G061126_P01,,,
962,f962,c1840,39,maize_GRMZM5G800610_P01,,,
962,f962,c1840,39,maize_GRMZM5G810929_P01,,,
963,f963,c1841,26,maize_AC191251.3_FGP002,,,
963,f963,c1841,26,maize_GRMZM2G043718_P01,,,
963,f963,c1841,26,TIGR6.1_LOC_Os09g18310.1,,,
964,f964,c1842,50,RAP2_Os09t0131400-02,,,
964,f964,c1842,50,RAP2_Os09t0131400-03,,,
964,f964,c1842,50,TIGR6.1_LOC_Os09g04504.2,,,
965,f965,c1843,28,maize_GRMZM2G427503_P01,,,
965,f965,c1843,28,RAP2_Os06t0497600-01,,,
965,f965,c1843,28,tair10_AT1G15900.1,,,
966,f966,c1844,25,maize_GRMZM2G496389_P01,,,
966,f966,c1844,25,maize_GRMZM2G532329_P01,,,
966,f966,c1844,25,maize_GRMZM2G562551_P01,,,
967,f967,c1845,17,maize_AC205534.3_FGP002,,,
967,f967,c1845,17,maize_GRMZM2G701781_P01,,,
967,f967,c1845,17,maize_GRMZM5G804096_P01,,,
968,f968,c1846,45,maize_GRMZM2G324375_P01,,,
968,f968,c1846,45,RAP2_Os06t0271600-00,,,
968,f968,c1846,45,TIGR6.1_LOC_Os06g16060.1,,,
969,f969,c1847,30,RAP2_Os06t0696450-00,,,
969,f969,c1847,30,RAP2_Os08t0237050-00,,,
969,f969,c1847,30,RAP2_Os11t0539350-00,,,
970,f970,c1849,22,RAP2_Os01t0134050-00,,,
970,f970,c1849,22,RAP2_Os12t0268666-00,,,
970,f970,c1849,22,TIGR6.1_LOC_Os06g20760.1,,,
971,f971,c184,49,maize_GRMZM2G044775_P01,,,
971,f971,c184,49,maize_GRMZM2G354460_P01,,,
971,f971,c184,49,POPTR_0001s40550.1,,,
971,f971,c184,49,POPTR_0007s01240.1,,,
971,f971,c184,49,POPTR_0011s07640.1,,,
971,f971,c184,49,POPTR_0011s11520.1,,,
971,f971,c184,49,POPTR_0017s04730.1,,,
971,f971,c184,49,POPTR_0019s12020.1,,,
971,f971,c184,49,RAP2_Os01t0214500-01,,,
971,f971,c184,49,RAP2_Os05t0209500-01,,,
971,f971,c184,49,tair10_AT2G20562.1,,?,
971,f971,c184,49,tair10_AT2G31090.1,,?,
971,f971,c184,49,TIGR6.1_LOC_Os01g11600.1,,,
971,f971,c184,49,TIGR6.1_LOC_Os05g11900.1,,,
971,f971,c184,49,vitis_VV10G01050,,,
971,f971,c184,49,vitis_VV12G02510,,,
971,f971,c184,49,vitis_VV19G02140,,,
972,f972,c1850,38,maize_GRMZM2G518482_P01,,,
972,f972,c1850,38,maize_GRMZM2G539106_P01,,,
972,f972,c1850,38,maize_GRMZM5G876631_P01,,,
973,f973,c1851,36,maize_GRMZM2G361094_P01,,,
973,f973,c1851,36,maize_GRMZM5G866302_P01,,,
973,f973,c1851,36,maize_GRMZM5G880326_P01,,,
974,f974,c1852,43,maize_GRMZM2G074728_P02,,,
974,f974,c1852,43,maize_GRMZM2G079174_P01,,,
974,f974,c1852,43,maize_GRMZM2G134049_P01,,,
975,f975,c1853,43,maize_AC197340.3_FGP003,,,
975,f975,c1853,43,POPTR_0010s24040.1,,,
975,f975,c1853,43,RAP2_Os04t0460350-00,,,
976,f976,c1854,22,RAP2_Os11t0482800-00,,,
976,f976,c1854,22,RAP2_Os12t0544760-00,,,
976,f976,c1854,22,TIGR6.1_LOC_Os03g18320.1,,,
977,f977,c1855,46,maize_GRMZM2G127150_P02,,,
977,f977,c1855,46,RAP2_Os03t0375300-02,,,
977,f977,c1855,46,RAP2_Os03t0375300-03,,,
978,f978,c1856,50,maize_GRMZM2G135022_P01,,,
978,f978,c1856,50,RAP2_Os06t0523300-01,,,
978,f978,c1856,50,TIGR6.1_LOC_Os06g33200.1,,,
979,f979,c1857,36,POPTR_0006s23530.1,,,
979,f979,c1857,36,RAP2_Os02t0792000-01,,,
979,f979,c1857,36,TIGR6.1_LOC_Os02g54920.1,,,
980,f980,c1858,50,maize_AC189771.3_FGP001,,,
980,f980,c1858,50,maize_GRMZM2G319875_P01,,,
980,f980,c1858,50,maize_GRMZM2G419209_P01,,,
981,f981,c1859,32,maize_GRMZM2G011268_P01,,,
981,f981,c1859,32,maize_GRMZM2G093003_P01,,,
981,f981,c1859,32,maize_GRMZM2G321896_P01,,,
982,f982,c185,45,tair10_AT1G45190.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT1G47450.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT1G47470.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT1G52970.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G04031.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G04037.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G04041.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G21655.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G21727.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT2G25482.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT3G01185.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT3G11990.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT3G29797.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT3G30247.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT4G13261.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT4G13263.1,ECA1 gametogenesis related ,?,
982,f982,c185,45,tair10_AT5G35405.1,ECA1 gametogenesis related ,?,
983,f983,c1860,34,maize_GRMZM2G032198_P01,,,
983,f983,c1860,34,maize_GRMZM2G374405_P01,,,
983,f983,c1860,34,maize_GRMZM2G538117_P01,,,
984,f984,c1861,34,TIGR6.1_LOC_Os02g58420.1,,,
984,f984,c1861,34,TIGR6.1_LOC_Os03g31870.1,,,
984,f984,c1861,34,TIGR6.1_LOC_Os08g20760.1,,,
985,f985,c1862,29,maize_GRMZM2G070432_P02,,,
985,f985,c1862,29,POPTR_0019s06200.1,,,
985,f985,c1862,29,RAP2_Os09t0425900-01,,,
986,f986,c1863,15,maize_GRMZM2G164567_P01,,,
986,f986,c1863,15,RAP2_Os04t0489200-00,,,
986,f986,c1863,15,TIGR6.1_LOC_Os04g41210.1,,,
987,f987,c1864,33,RAP2_Os03t0658800-02,,,
987,f987,c1864,33,TIGR6.1_LOC_Os03g45528.1,,,
987,f987,c1864,33,TIGR6.1_LOC_Os10g10050.1,,,
988,f988,c1865,50,RAP2_Os01t0923400-01,,,
988,f988,c1865,50,RAP2_Os03t0104800-01,,,
988,f988,c1865,50,TIGR6.1_LOC_Os03g01442.1,,,
989,f989,c1866,26,maize_GRMZM2G105198_P02,,,
989,f989,c1866,26,maize_GRMZM2G105198_P04,,,
989,f989,c1866,26,maize_GRMZM2G178660_P01,,,
990,f990,c1867,23,maize_AC198026.3_FGP001,,,
990,f990,c1867,23,maize_GRMZM2G052588_P01,,,
990,f990,c1867,23,tair10_AT2G01175.1,,,
991,f991,c1868,47,maize_GRMZM2G123503_P03,,,
991,f991,c1868,47,POPTR_0006s08330.1,,,
991,f991,c1868,47,POPTR_0006s08330.2,,,
992,f992,c186,33,maize_GRMZM2G003773_P01,,,
992,f992,c186,33,maize_GRMZM2G006828_P01,,,
992,f992,c186,33,maize_GRMZM2G054291_P01,,,
992,f992,c186,33,maize_GRMZM2G087129_P01,,,
992,f992,c186,33,maize_GRMZM2G173054_P01,,,
992,f992,c186,33,maize_GRMZM2G181180_P01,,,
992,f992,c186,33,maize_GRMZM2G482839_P01,,,
992,f992,c186,33,maize_GRMZM2G496774_P01,,,
992,f992,c186,33,maize_GRMZM2G500558_P01,,,
992,f992,c186,33,maize_GRMZM2G501356_P01,,,
992,f992,c186,33,maize_GRMZM2G512852_P01,,,
992,f992,c186,33,maize_GRMZM2G515264_P01,,,
992,f992,c186,33,maize_GRMZM2G547422_P01,,,
992,f992,c186,33,maize_GRMZM2G561271_P01,,,
992,f992,c186,33,maize_GRMZM2G572238_P01,,,
992,f992,c186,33,maize_GRMZM2G578493_P01,,,
992,f992,c186,33,maize_GRMZM2G587788_P01,,,
993,f993,c1870,32,POPTR_0008s02080.1,,,
993,f993,c1870,32,POPTR_0010s24590.1,,,
993,f993,c1870,32,vitis_VV00G02715,,,
994,f994,c1871,44,maize_GRMZM2G021433_P02,,,
994,f994,c1871,44,RAP2_Os03t0304100-01,,,
994,f994,c1871,44,TIGR6.1_LOC_Os03g19170.1,,,
995,f995,c1872,29,RAP2_Os04t0173300-01,,,
995,f995,c1872,29,TIGR6.1_LOC_Os04g09350.3,,,
995,f995,c1872,29,TIGR6.1_LOC_Os04g09350.4,,,
996,f996,c1873,23,maize_AC202185.4_FGP001,,,
996,f996,c1873,23,maize_AC216871.3_FGP002,,,
996,f996,c1873,23,RAP2_Os02t0153600-01,,,
997,f997,c1874,14,RAP2_Os12t0143300-01,,,
997,f997,c1874,14,TIGR6.1_LOC_Os12g04934.2,,,
997,f997,c1874,14,TIGR6.1_LOC_Os12g04934.3,,,
998,f998,c1875,22,maize_GRMZM2G079473_P02,,,
998,f998,c1875,22,maize_GRMZM2G107282_P01,,,
998,f998,c1875,22,maize_GRMZM5G831263_P01,,,
999,f999,c1876,50,maize_GRMZM2G031284_P01,,,
999,f999,c1876,50,maize_GRMZM2G488902_P01,,,
999,f999,c1876,50,maize_GRMZM2G512724_P01,,,
1000,f1000,c1877,42,maize_GRMZM2G377250_P01,,,
1000,f1000,c1877,42,maize_GRMZM2G377250_P02,,,
1000,f1000,c1877,42,maize_GRMZM2G377250_P03,,,
1001,f1001,c1878,30,maize_GRMZM2G553949_P01,,,
1001,f1001,c1878,30,maize_GRMZM2G580677_P01,,,
1001,f1001,c1878,30,maize_GRMZM2G586380_P01,,,
1002,f1002,c1879,50,maize_GRMZM2G113287_P01,,,
1002,f1002,c1879,50,RAP2_Os03t0210900-01,,,
1002,f1002,c1879,50,TIGR6.1_LOC_Os03g11250.1,,,
1003,f1003,c187,50,maize_GRMZM2G056929_P01,,,
1003,f1003,c187,50,maize_GRMZM2G056929_P02,,,
1003,f1003,c187,50,maize_GRMZM2G147424_P01,,,
1003,f1003,c187,50,maize_GRMZM2G147424_P02,,,
1003,f1003,c187,50,maize_GRMZM2G147424_P03,,,
1003,f1003,c187,50,POPTR_0006s13230.1,,,
1003,f1003,c187,50,POPTR_0016s08890.1,,,
1003,f1003,c187,50,RAP2_Os04t0408700-01,,,
1003,f1003,c187,50,RAP2_Os04t0408900-01,,,
1003,f1003,c187,50,RAP2_Os04t0408900-02,,,
1003,f1003,c187,50,tair10_AT2G37120.1,,,
1003,f1003,c187,50,tair10_AT3G09735.1,,,
1003,f1003,c187,50,tair10_AT3G53370.1,,,
1003,f1003,c187,50,TIGR6.1_LOC_Os04g33420.1,,,
1003,f1003,c187,50,TIGR6.1_LOC_Os04g33440.2,,,
1003,f1003,c187,50,vitis_VV06G03710,,,
1003,f1003,c187,50,vitis_VV08G08090,,,
1004,f1004,c1880,37,maize_GRMZM2G041448_P01,,,
1004,f1004,c1880,37,maize_GRMZM2G107328_P01,,,
1004,f1004,c1880,37,maize_GRMZM2G464356_P01,,,
1005,f1005,c1881,38,maize_GRMZM2G081160_P01,,,
1005,f1005,c1881,38,maize_GRMZM2G349035_P01,,,
1005,f1005,c1881,38,POPTR_0006s08980.1,,,
1006,f1006,c1882,15,maize_GRMZM2G003096_P02,,,
1006,f1006,c1882,15,maize_GRMZM2G003096_P04,,,
1006,f1006,c1882,15,maize_GRMZM2G003096_P05,,,
1007,f1007,c1883,50,maize_GRMZM2G049449_P01,,,
1007,f1007,c1883,50,maize_GRMZM5G885420_P01,,,
1007,f1007,c1883,50,maize_GRMZM5G890138_P01,,,
1008,f1008,c1884,43,RAP2_Os03t0247200-01,,,
1008,f1008,c1884,43,RAP2_Os03t0247750-00,,,
1008,f1008,c1884,43,TIGR6.1_LOC_Os03g14300.1,,,
1009,f1009,c1885,47,POPTR_0002s08480.1,,,
1009,f1009,c1885,47,RAP2_Os06t0149500-01,,,
1009,f1009,c1885,47,TIGR6.1_LOC_Os06g05670.1,,,
1010,f1010,c1886,35,maize_GRMZM2G703378_P01,,,
1010,f1010,c1886,35,RAP2_Os07t0208701-00,,,
1010,f1010,c1886,35,TIGR6.1_LOC_Os07g10790.1,,,
1011,f1011,c1888,50,maize_GRMZM2G091708_P01,,,
1011,f1011,c1888,50,maize_GRMZM2G453307_P01,,,
1011,f1011,c1888,50,maize_GRMZM5G846554_P01,,,
1012,f1012,c1889,34,maize_GRMZM2G002894_P02,,,
1012,f1012,c1889,34,maize_GRMZM2G014240_P02,,,
1012,f1012,c1889,34,RAP2_Os06t0644200-02,,,
1013,f1013,c188,37,maize_GRMZM2G423863_P01,,,
1013,f1013,c188,37,POPTR_0004s11740.1,,,
1013,f1013,c188,37,POPTR_0006s09540.1,,,
1013,f1013,c188,37,POPTR_0009s04480.1,,,
1013,f1013,c188,37,POPTR_0012s13140.1,,,
1013,f1013,c188,37,POPTR_0015s13050.1,,,
1013,f1013,c188,37,POPTR_0016s11600.1,,,
1013,f1013,c188,37,POPTR_0187s00200.1,,,
1013,f1013,c188,37,POPTR_0187s00210.1,,,
1013,f1013,c188,37,POPTR_0187s00220.1,,,
1013,f1013,c188,37,RAP2_Os01t0122701-00,,,
1013,f1013,c188,37,tair10_AT3G54040.1,photoassimilate-responsive protein-related,?,
1013,f1013,c188,37,tair10_AT5G52390.1,photoassimilate-responsive protein-related,?,
1013,f1013,c188,37,vitis_VV00G16290,,,
1013,f1013,c188,37,vitis_VV00G16300,,,
1013,f1013,c188,37,vitis_VV06G06850,,,
1013,f1013,c188,37,vitis_VV08G10760,,,
1014,f1014,c1890,40,maize_AC207537.3_FGP003,,,
1014,f1014,c1890,40,RAP2_Os05t0597700-01,,,
1014,f1014,c1890,40,TIGR6.1_LOC_Os05g51900.1,,,
1015,f1015,c1891,27,RAP2_Os03t0628300-00,,,
1015,f1015,c1891,27,RAP2_Os09t0399300-00,,,
1015,f1015,c1891,27,TIGR6.1_LOC_Os03g42990.1,,,
1016,f1016,c1892,22,maize_GRMZM2G548136_P01,,,
1016,f1016,c1892,22,maize_GRMZM2G557410_P01,,,
1016,f1016,c1892,22,maize_GRMZM2G559232_P01,,,
1017,f1017,c1893,24,tair10_AT1G26710.1,,?,
1017,f1017,c1893,24,tair10_AT1G26720.1,,?,
1017,f1017,c1893,24,TIGR6.1_LOC_Os04g42850.1,,,
1018,f1018,c1894,31,maize_GRMZM2G544217_P01,,,
1018,f1018,c1894,31,maize_GRMZM2G554828_P01,,,
1018,f1018,c1894,31,maize_GRMZM2G561555_P01,,,
1019,f1019,c1895,33,maize_GRMZM2G043424_P01,,,
1019,f1019,c1895,33,maize_GRMZM2G043466_P01,,,
1019,f1019,c1895,33,maize_GRMZM2G121125_P01,,,
1020,f1020,c1896,20,maize_GRMZM2G132067_P01,,,
1020,f1020,c1896,20,RAP2_Os11t0134600-01,,,
1020,f1020,c1896,20,TIGR6.1_LOC_Os11g04000.1,,,
1021,f1021,c1898,50,maize_AC191147.3_FGP002,,,
1021,f1021,c1898,50,maize_AC191562.3_FGP008,,,
1021,f1021,c1898,50,maize_AC217286.3_FGP004,,,
1022,f1022,c1899,14,maize_GRMZM2G421795_P01,,,
1022,f1022,c1899,14,POPTR_0005s02610.1,,,
1022,f1022,c1899,14,TIGR6.1_LOC_Os03g22460.1,,,
1023,f1023,c189,35,maize_GRMZM2G019393_P01,,,
1023,f1023,c189,35,maize_GRMZM2G023992_P03,,,
1023,f1023,c189,35,maize_GRMZM2G038384_P01,,,
1023,f1023,c189,35,maize_GRMZM2G064870_P01,,,
1023,f1023,c189,35,maize_GRMZM2G148351_P01,,,
1023,f1023,c189,35,maize_GRMZM2G359018_P02,,,
1023,f1023,c189,35,POPTR_0019s08560.1,,,
1023,f1023,c189,35,RAP2_Os01t0226300-01,,,
1023,f1023,c189,35,RAP2_Os04t0670000-01,,,
1023,f1023,c189,35,tair10_AT2G15280.2,,,
1023,f1023,c189,35,tair10_AT3G10915.3,,,
1023,f1023,c189,35,tair10_AT3G10915.6,,,
1023,f1023,c189,35,TIGR6.1_LOC_Os01g63240.2,,,
1023,f1023,c189,35,TIGR6.1_LOC_Os03g56900.2,,,
1023,f1023,c189,35,TIGR6.1_LOC_Os04g57420.1,,,
1023,f1023,c189,35,vitis_VV01G04090,,,
1024,f1024,c1900,33,maize_GRMZM2G344969_P01,,,
1024,f1024,c1900,33,RAP2_Os08t0255300-00,,,
1024,f1024,c1900,33,TIGR6.1_LOC_Os08g15540.1,,,
1025,f1025,c1901,29,maize_GRMZM2G099454_P01,,,
1025,f1025,c1901,29,RAP2_Os10t0543400-00,,,
1025,f1025,c1901,29,TIGR6.1_LOC_Os10g39700.1,,,
1026,f1026,c1903,18,maize_AF546187.1_FGP005,,,
1026,f1026,c1903,18,maize_GRMZM5G827075_P01,,,
1026,f1026,c1903,18,RAP2_Os06t0613100-00,,,
1027,f1027,c1904,50,RAP2_Os03t0387500-01,,,
1027,f1027,c1904,50,TIGR6.1_LOC_Os03g27003.1,,,
1027,f1027,c1904,50,TIGR6.1_LOC_Os03g27003.2,,,
1028,f1028,c1905,43,maize_GRMZM2G170489_P01,,,
1028,f1028,c1905,43,RAP2_Os03t0807000-01,,,
1028,f1028,c1905,43,TIGR6.1_LOC_Os03g59225.1,,,
1029,f1029,c1906,50,maize_GRMZM2G702274_P01,,,
1029,f1029,c1906,50,maize_GRMZM2G703472_P01,,,
1029,f1029,c1906,50,maize_GRMZM5G879825_P01,,,
1030,f1030,c1907,48,RAP2_Os05t0316400-01,,,
1030,f1030,c1907,48,RAP2_Os07t0231050-00,,,
1030,f1030,c1907,48,TIGR6.1_LOC_Os07g12760.1,,,
1031,f1031,c1908,50,tair10_AT5G07510.1,glycine-rich,?,
1031,f1031,c1908,50,tair10_AT5G07510.2,,,
1031,f1031,c1908,50,tair10_AT5G07510.3,,,
1032,f1032,c190,42,maize_GRMZM2G011878_P01,,,
1032,f1032,c190,42,maize_GRMZM2G054481_P01,,,
1032,f1032,c190,42,POPTR_0013s05470.1,,,
1032,f1032,c190,42,POPTR_0013s15180.1,,,
1032,f1032,c190,42,POPTR_0019s05060.1,,,
1032,f1032,c190,42,POPTR_0019s14840.1,,,
1032,f1032,c190,42,RAP2_Os11t0113300-01,,,
1032,f1032,c190,42,RAP2_Os12t0112800-00,,,
1032,f1032,c190,42,tair10_AT5G14602.1,,?,
1032,f1032,c190,42,tair10_AT5G18150.1,,?,
1032,f1032,c190,42,tair10_AT5G58375.1,,?,
1032,f1032,c190,42,TIGR6.1_LOC_Os11g02200.1,,,
1032,f1032,c190,42,TIGR6.1_LOC_Os12g02150.1,,,
1032,f1032,c190,42,vitis_VV00G25625,,,
1032,f1032,c190,42,vitis_VV06G09140,,,
1032,f1032,c190,42,vitis_VV08G16760,,,
1033,f1033,c1910,50,maize_GRMZM2G064219_P01,,,
1033,f1033,c1910,50,maize_GRMZM2G087899_P01,,,
1033,f1033,c1910,50,maize_GRMZM2G402167_P01,,,
1034,f1034,c1911,24,maize_GRMZM2G093574_P01,,,
1034,f1034,c1911,24,maize_GRMZM2G093574_P03,,,
1034,f1034,c1911,24,maize_GRMZM2G588457_P01,,,
1035,f1035,c1912,50,maize_GRMZM2G067600_P01,,,
1035,f1035,c1912,50,POPTR_0017s03020.1,,,
1035,f1035,c1912,50,RAP2_Os01t0644200-01,,,
1036,f1036,c1913,40,RAP2_Os04t0490000-01,,,
1036,f1036,c1913,40,RAP2_Os07t0416750-00,,,
1036,f1036,c1913,40,TIGR6.1_LOC_Os04g41260.2,,,
1037,f1037,c1914,50,RAP2_Os03t0453800-01,,,
1037,f1037,c1914,50,TIGR6.1_LOC_Os03g34280.1,,,
1037,f1037,c1914,50,TIGR6.1_LOC_Os03g34280.2,,,
1038,f1038,c1915,41,RAP2_Os06t0181900-01,,,
1038,f1038,c1915,41,RAP2_Os06t0181900-02,,,
1038,f1038,c1915,41,TIGR6.1_LOC_Os04g03820.1,,,
1039,f1039,c1916,21,RAP2_Os07t0190700-01,,,
1039,f1039,c1916,21,tair10_AT5G10780.1,,,
1039,f1039,c1916,21,tair10_AT5G10780.2,,,
1040,f1040,c1917,46,RAP2_Os03t0581800-01,,,
1040,f1040,c1917,46,TIGR6.1_LOC_Os03g38520.1,,,
1040,f1040,c1917,46,vitis_VV12G05110,,,
1041,f1041,c1918,34,maize_GRMZM2G398781_P01,,,
1041,f1041,c1918,34,maize_GRMZM2G398781_P02,,,
1041,f1041,c1918,34,maize_GRMZM2G398781_P04,,,
1042,f1042,c1919,26,maize_GRMZM2G505555_P01,,,
1042,f1042,c1919,26,maize_GRMZM2G556213_P01,,,
1042,f1042,c1919,26,maize_GRMZM2G585491_P01,,,
1043,f1043,c191,40,maize_GRMZM2G139293_P01,,,
1043,f1043,c191,40,maize_GRMZM2G366101_P01,,,
1043,f1043,c191,40,maize_GRMZM2G475185_P01,,,
1043,f1043,c191,40,POPTR_0001s04780.1,,,
1043,f1043,c191,40,POPTR_0009s02920.1,,,
1043,f1043,c191,40,POPTR_0650s00210.1,,,
1043,f1043,c191,40,RAP2_Os02t0774200-01,,,
1043,f1043,c191,40,RAP2_Os02t0774200-02,,,
1043,f1043,c191,40,RAP2_Os06t0207200-01,,,
1043,f1043,c191,40,RAP2_Os09t0446700-00,,,
1043,f1043,c191,40,tair10_AT1G05575.1,,,
1043,f1043,c191,40,tair10_AT2G31945.1,,?,
1043,f1043,c191,40,TIGR6.1_LOC_Os02g53410.1,,,
1043,f1043,c191,40,TIGR6.1_LOC_Os06g10530.1,,,
1043,f1043,c191,40,TIGR6.1_LOC_Os09g27410.1,,,
1043,f1043,c191,40,vitis_VV06G01450,,,
1044,f1044,c1920,49,maize_GRMZM2G008892_P01,,,
1044,f1044,c1920,49,RAP2_Os04t0523000-00,,,
1044,f1044,c1920,49,TIGR6.1_LOC_Os04g44200.1,,,
1045,f1045,c1921,40,maize_GRMZM2G017744_P01,,,
1045,f1045,c1921,40,maize_GRMZM2G050522_P01,,,
1045,f1045,c1921,40,maize_GRMZM2G570119_P01,,,
1046,f1046,c1922,43,maize_AC177933.2_FGP005,,,
1046,f1046,c1922,43,maize_GRMZM2G046721_P01,,,
1046,f1046,c1922,43,maize_GRMZM2G092456_P01,,,
1047,f1047,c1923,33,maize_GRMZM2G520273_P01,,,
1047,f1047,c1923,33,maize_GRMZM2G525817_P01,,,
1047,f1047,c1923,33,maize_GRMZM2G564790_P01,,,
1048,f1048,c1925,50,RAP2_Os05t0314700-01,,,
1048,f1048,c1925,50,TIGR6.1_LOC_Os05g25040.1,,,
1048,f1048,c1925,50,TIGR6.1_LOC_Os05g25040.2,,,
1049,f1049,c1926,37,maize_AC207888.3_FGP001,,,
1049,f1049,c1926,37,maize_AC207888.3_FGP003,,,
1049,f1049,c1926,37,maize_GRMZM5G864050_P01,,,
1050,f1050,c1927,22,maize_GRMZM2G098542_P01,,,
1050,f1050,c1927,22,maize_GRMZM2G099198_P01,,,
1050,f1050,c1927,22,maize_GRMZM2G103355_P01,,,
1051,f1051,c1929,27,maize_GRMZM2G177901_P01,,,
1051,f1051,c1929,27,maize_GRMZM5G851047_P01,,,
